velocity,altitude,best_m,best_p,best_t,finesse_max,naca_complet
89.5307974200025,10113.921829875533,6,7,5,271.7432211484367,6705
134.19397983534293,10894.451907891145,7,6,14,226.16138739670035,7614
215.56593820688883,2337.7064133861586,7,6,6,296.13605384394816,7606
220.9166709964717,536.5524008910186,6,7,15,138.48017111218232,6715
158.7252932294827,8364.402084572745,7,6,6,311.703397652944,7606
215.85195037870318,1407.1332092988125,9,6,3,227.90215041654304,9603
133.41865997817854,681.1585601916041,8,7,8,235.47121546533853,8708
200.992926886391,3640.680730950667,7,6,7,325.3148054234162,7607
193.71171960872553,5825.626337334805,9,6,6,364.4914734877367,9606
192.6496480573072,3534.5445154726885,6,6,9,243.8430082592197,6609
207.0562958829867,4423.7565655229,6,6,4,287.2289499498033,6604
106.34706867708525,7474.0705786229955,4,6,16,112.88786568622795,4616
190.032084454975,2347.966766351744,9,4,9,223.65892515103792,9409
116.86815576597986,9743.701173429321,7,7,8,299.78431868472694,7708
64.44838903683431,3913.7889285382225,7,7,8,281.04488027337203,7708
65.72133457418985,381.22423823901516,6,7,17,128.6016658420328,6717
190.47432866261457,11159.179545231622,8,6,7,268.7267506473259,8607
69.95501114593623,3535.314325433063,9,7,11,241.05652352990504,9711
163.98660464010916,11227.085286328565,7,6,4,311.89230398062665,7604
145.68749965070435,10994.715942814935,6,5,2,211.62596797716247,6502
174.70896919159378,4255.671206880175,8,5,5,288.84075675071364,8505
228.5949131739791,6655.956223016572,4,6,3,183.87017854063131,4603
129.19252053087985,2756.933451485293,9,6,11,318.8820502532944,9611
166.8704105817156,8077.316337736859,8,6,5,358.9722529246115,8605
181.9260156344126,3051.326560879821,8,5,6,284.92506790864786,8506
70.67921538893023,11398.985785010775,9,6,16,169.7088962742051,9616
240.19494659627645,5524.478376497484,2,7,4,97.22803589801636,2704
164.40675148492653,8389.617615121375,7,6,11,284.62034621697995,7611
160.0916225267561,10996.129715418909,9,6,3,364.32006501479833,9603
80.77033468707421,1559.2589892962812,8,7,6,309.30368064330384,8706
134.2925332810497,4812.560120963942,9,6,9,329.414786858012,9609
155.42235641270048,354.5213236696929,9,6,12,314.56183250981303,9612
131.43013166392956,9492.323304150195,7,6,3,300.662493577542,7603
125.83740833709476,3838.7845553382526,8,6,7,320.4086934524678,8607
235.6004994846709,2577.583513354482,5,6,7,171.0332465503707,5607
175.33115960534533,7888.096501878113,9,5,9,282.0506198022876,9509
111.97948223765464,7388.425008051629,7,6,9,255.94873226080333,7609
89.2166959692478,9516.860117224172,7,7,6,295.3729979113439,7706
215.20533916120118,10743.465831675328,4,4,5,131.26518977445426,4405
228.85418886401914,4023.5522176174154,7,6,2,121.68077353756561,7602
110.19057478683956,11108.018037244825,9,6,3,301.2679343053852,9603
186.26934019184839,6326.277794034448,5,6,5,239.54784197851436,5605
91.08485218676094,2871.9440782590095,5,8,7,158.8366417591344,5807
171.61071447911283,3461.348246165956,9,6,15,276.8830353875195,9615
118.87386258611853,1375.1670588698742,7,6,4,307.7404779138637,7604
156.22792050642033,5004.870485397742,8,6,7,344.5223642113022,8607
179.16272702919483,11037.58830007906,5,5,10,168.52220095500877,5510
188.56937317884663,11936.467272341666,8,6,7,276.16932868169044,8607
247.73010817711497,11483.978235819803,3,5,2,78.6182796408303,3502
207.93906687881392,1311.2780941170552,2,9,3,115.22330405108028,2903
124.95959690298963,1675.6990886042945,7,5,4,242.32084944380873,7504
138.01164888070258,2717.8092624127094,9,4,8,197.64865867495595,9408
